processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
FIMOS111-20	IMOSLarvalFish117	12479752		MAI20190107_117	CSIRO, Australian National Fish Collection		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11632	Trachurus declivis			Tony Miskiewicz		Jenyns, 1841																			MAI20190107B_TowB_EtoH	-42.589	148.223							Australia	Tasmania			Maria Island National Reference Station	5961716	http://www.boldsystems.org/pics/FIMOS/117_MAI20190107_towB_lateral+1634546100.jpg	Lateral	larvae		2021	CreativeCommons  - Attribution Non-Conmmercial Share-Alike	CSIRO Australian National Fish Collection	Safia Maher
FMVIC741-08	MFG#1023	775147	A 29694-001	SS052007 off jetty	Museums Victoria, Australia		BOLD:AAB7461	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3570	Gnathanodon	11523	Gnathanodon speciosus					(Forsskål, 1775)																		FAO-57		-18.0375	122.236							Australia	Western Australia			Northwestern Australia, Broome off Deepwater Jetty									
FMVIC825-08	MFG#543	792488	A29204-003		Museums Victoria, Australia		BOLD:AAC9281	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3547	Pseudocaranx	11563	Pseudocaranx wrighti					Whitley, 1931																		FAO-57		-33.185	137.6				30			Australia	South Australia			Spencer Gulf, Western Shoal									
FOAH253-08	BW-A5164	849710		CMR002900	CSIRO, Australian National Fish Collection		BOLD:AAI6634	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140172	Carangichthys	1140173	Carangichthys dinema			Shona Marks							D. Gledhill (CSIRO)													FAO-71	CSIRO unreg	-20.926	149.639				40			Australia	Queensland	Great Barrier Reef		Off Mackay, Southern GBR									
FOAL901-10	BW-A9198	1551138	CSIRO H 6894-10	GT 4053	CSIRO, Australian National Fish Collection		BOLD:AAN2687	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68592	Selaroides	68593	Selaroides leptolepis			William White		Cuvier, 1833																		FAO-71	CSIRO unreg	-14.6135	145.222							Australia	Queensland			W of Lizard Island									
FOAMP067-06	BW-B67	296476	CSIRO H 6343-12	GT234	CSIRO, Australian National Fish Collection		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11559	Trachurus novaezelandiae			John J Pogonoski		Richardson, 1843					P Last & A Graham (CSIRO)													FAO-57		-32.167	115.217				139			Australia	Western Australia	Rottnest Island		SW of Rottnest Island									
FOAN434-11	BW-A11227	1871483	unreg	IN02948 KD944	CSIRO, Australian National Fish Collection		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	28013	Selar crumenophthalmus			William White		Bloch, 1793					W White (CSIRO)													FAO-57		-8.75	115.15							Indonesia	Bali			Kedonganan, Bali									
FOAN487-11	BW-A11280	1947208	unreg	IN02684 - KD872	CSIRO, Australian National Fish Collection		BOLD:AAD2297	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140191	Turrum	1140502	Turrum cf. coeruleopinnatum			William F. Smith-Vaniz							W White (CSIRO)													FAO-57		-8.75	115.15							Indonesia	Bali			Kedonganan, Bali									
FPFLB329-12	FLMOO_1030	2566985	MBIO38288	FLMOO_1030	Smithsonian Institution		BOLD:ACF4541	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx					Benoit Espiau							Benoit ESPIAU, Franck Lerouvreur							I						Length : 1,9 mm	Identified through DNA Barcoding	-17.483	-149.751							French Polynesia	Society Islands	Moorea	North East tip of Moorea		1637583|1637584	http://www.boldsystems.org/pics/FPFLB/FLMOO_1030a+1338473963.jpg|http://www.boldsystems.org/pics/FPFLB/FLMOO_1030b+1338473965.jpg	Lateral|Lateral	|	|	|	No Rights Reserved|No Rights Reserved	|	Benoit ESPIAU|Benoit ESPIAU
FSCS334-07	SCSIO-Fish-Z711004	699871	ZC I07004	SCSIO-Fish-Z711004	Chinese Academy of Sciences, Marine Biodiversity Collection of South China Sea		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate			Junbin Zhang		Cuvier, 1833																		dorsal muscle, FAO-61										China													
FSCS338-07	SCSIO-Fish-Z711008	699875	ZC I07008	SCSIO-Fish-Z711008	Chinese Academy of Sciences, Marine Biodiversity Collection of South China Sea		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate			Junbin Zhang		Cuvier, 1833																		dorsal muscle, FAO-61		20.516	110.981							China													
GBGCA9164-15	KM014697	5637425	CSIRO:H_6343_13__GT_235	KM014697	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11559	Trachurus novaezelandiae					Richardson, 1843																		taxon:271942																							
GBMIN127815-17	KJ502104	8485039		KJ502104	Mined from GenBank, NCBI		BOLD:AAC0331	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68592	Selaroides	68593	Selaroides leptolepis					Cuvier, 1833																				3.67166	114.633	Coordinates from country centroid						Malaysia													
GBMNB11756-20	MT076533	11566179	EADF_523		Mined from GenBank, NCBI		BOLD:AAB7827	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3541	Alectis	11579	Alectis ciliaris					Bloch, 1787																																									
GBMNC17423-20	MT375170	12400524	F1803SM-49	MT375170	Mined from GenBank, NCBI		BOLD:AAB7826	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140189	Scyris	1140190	Scyris indica																									23.78	90.36							Bangladesh													
GBMND24307-21	MW193415	12801420		MW193415	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus					Steindachner, 1868																												Turkey													
GBMND65417-21	MT407643	13676529	LBPV80081_Hemicaranx_amblyrhynchus_PA	MT407643	Mined from GenBank, NCBI		BOLD:AAZ9927	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	140562	Hemicaranx	140563	Hemicaranx amblyrhynchus					Cuvier, 1833																																									
GBMND65470-21	MT371681	13676582	LBPV84310_Trachinotus_carolinus_PA	MT371681	Mined from GenBank, NCBI		BOLD:AAB9493	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	669234	Trachinotinae	3540	Trachinotus	111873	Trachinotus carolinus					Linnaeus, 1766																																									
GBMND65482-21	MT371689	13676594	LBPV84980_Trachinotus_carolinus_PA	MT371689	Mined from GenBank, NCBI		BOLD:AAB9493	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	669234	Trachinotinae	3540	Trachinotus	111873	Trachinotus carolinus					Linnaeus, 1766																																									
GBMNE37130-21	LC502293	14269339	UPVMI:I:1190		Mined from GenBank, NCBI		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma					Bleeker, 1851																												Philippines													
GBMNE37392-21	MZ520642	14269601	USCPHLD07		Mined from GenBank, NCBI		BOLD:AAC0331	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68592	Selaroides	68593	Selaroides leptolepis					Cuvier, 1833																												Philippines													
GBMNE78255-22	MZ436401	16490144	CUMV:Fish:99128		Mined from GenBank, NCBI		BOLD:AAH9698	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	140887	Seriola zonata					Mitchill, 1815																				40.6691	-69.539							United States													
GBMNF43964-22	MT646223	15409841	UMTF 9409	MT646223	Mined from GenBank, NCBI		BOLD:AAB3475	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3513	Carangoides																																																
GBMNF44029-22	MT646298	15409906	UMTF 9485	MT646298	Mined from GenBank, NCBI		BOLD:AAE2946	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140191	Turrum	1140194	Turrum gymnostethus																																														
GBMNF44084-22	MT646336	15409961	UMTF 9524	MT646336	Mined from GenBank, NCBI		BOLD:AAD2303	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3513	Carangoides	122787	Carangoides praeustus					(Anonymous [Bennett], 1830)																																									
GBMNF44093-22	MT646343	15409970	UMTF 9531	MT646343	Mined from GenBank, NCBI		BOLD:AAB3474	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140185	Platycaranx	1140188	Platycaranx talamparoides																																														
GBMNF44195-22	OL739085	15410072		OL739085	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus					Steindachner, 1868																												Turkey													
GBMNF44206-22	OL739101	15410083		OL739101	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus					Steindachner, 1868																												Turkey													
LFSCS345-18	GDYH203	8628229	GDYH203	GDYH203	Guangdong Ocean University, College of Fisheries, Xiashan Campus		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	28013	Selar crumenophthalmus			Gang Hou		Bloch, 1793			muscle		Hou Gang							Larvae								20.75	114.25							China		Northern South China Sea	South China Sea										
NNPF121-10	NPPF1121	1384941		1121	University of Tehran		BOLD:AAB7462	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3570	Gnathanodon	11523	Gnathanodon speciosus					(Forsskål, 1775)		whole body-frozen			Hosseinali Asgharian													Local name: Jash-e-rabib		27.4	52.6							Iran	Bushehr	Nayband National Park Coast											
NNPF136-10	NPPF1136	1384956		1136	University of Tehran		BOLD:AAB5775	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae													whole body-frozen			Hosseinali Asgharian													Local name: Jasm		27.4	52.6							Iran	Bushehr	Nayband National Park Coast											
NOOR035-17	BC_1_DECAP	7532788	BC_1_DECAP	BC_1_DECAP	Universiti Sains Malaysia		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi			Noorul AZLIANA Jamaludin		(Temminck & Schlegel, 1843)					DOF															4.53306	100.633							Malaysia		Bagan Panchor											
NOOR058-17	H17_DI	7721889	H17_DI	H17_DI	Southeast Asian Fisheries Development Center (SEAFDEC/MFRDMD)			18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi			Noorul AZLIANA Jamaludin		(Temminck & Schlegel, 1843)					DOF															1.58917	110.632							Malaysia		Kuching											
NOOR079-17	H39_DI	7721910	H39_DI	H39_DI	Southeast Asian Fisheries Development Center (SEAFDEC/MFRDMD)		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi			Noorul AZLIANA Jamaludin		(Temminck & Schlegel, 1843)					DOF															18.9114	105.864							Vietnam	Nghe An												
SAIAB487-06	SAIAB 77938-T114	512780	77938	PCH 2005-22	South African Institute for Aquatic Biodiversity		BOLD:AAB0584	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11570	Caranx sexfasciatus			Phillip C. Heemstra		Quoy & Gaimard, 1825					Heeemstra, PC; Heemstra, E; Mwale, M; Moots, K; Bentley, A; Smale, M													FAO-51	::taxonomy:was C. heberi::endTaxonomy:	-4.6537	55.3996							Seychelles	Mahe	Port Launay (SE beach)	51										
SCS248-16	BBWC1621	7201559	BBWC1621	BBWC1621	Guangdong Ocean University		BOLD:ACE4938	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68583	Atropus	68584	Atropus atropos			Gang Hou	morphological	(Bloch & Schneider, 1801)			muscle		Hou Gang															21.25	109.083							China		Beibu gulf											
SCS405-16	BBWC182	7201716	BBWC182	BBWC182	Guangdong Ocean University		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla			Gang Hou	morphological	Linnaeus, 1758			muscle		Hou Gang															21.2688	108.227							China		Beibu gulf											
SMSA056-09	SMSA7056	1194145	USNM:FISH:SMS7056	SMS7056	Smithsonian Institution		BOLD:AAF1235	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3543	Selene	88380	Selene vomer			David G. Smith		Linnaeus, 1758					Baldwin, Smith, Mounts, Reed, Whittington							A						FAO-31	station FP07-2: 600 ft. seine: 170mm	27.6158	-80.3719				1			United States	Florida	St. Lucie County		IRL, seine tow									
SMSA087-09	SMSA7087	1194176	USNM:FISH:SMS7087	SMS7087	Smithsonian Institution		BOLD:AAB9493	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	669234	Trachinotinae	3540	Trachinotus	111873	Trachinotus carolinus			David G. Smith		Linnaeus, 1766					Baldwin, Smith, Mounts, Reed, Whittington							A						FAO-31	station FP07-3: 600 ft. seine: 240mm	27.4767	-80.2989				2			United States	Florida	St. Lucie County		IRL, seine tow									
ANGBF17244-19	KU170638	10115602			Mined from GenBank, NCBI		BOLD:AAL7401	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140181	Flavocaranx	1140182	Flavocaranx bajad																																	Saudi Arabia													
ANGBF17326-19	KY570728	10115684			Mined from GenBank, NCBI		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18711	Decapterus macarellus					Cuvier, 1833																				5.6175	95.4272							Indonesia													
ANGBF17331-19	KY570733	10115689			Mined from GenBank, NCBI		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18711	Decapterus macarellus					Cuvier, 1833																				4.5331	100.633							Malaysia													
ANGBF17352-19	KX610892	10115710			Mined from GenBank, NCBI		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi					(Temminck & Schlegel, 1843)																																									
ANGBF54075-19	MH191102	10852160			Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus					Bowdich, 1825																				42.982	12.7637	Coordinates from country centroid						Italy													
ANGBF55286-19	MK046974	10853371			Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus					Bowdich, 1825																				39.6753	-7.93366	Coordinates from country centroid						Portugal													
ANGBF56131-19	MK340591	10854216			Mined from GenBank, NCBI		BOLD:ACG8595	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	84543	Caranx heberi					Bennett, 1830																				20.6237	92.3234							Bangladesh													
AZB024-20	AZB0024	11764851		2891	University of California, Berkeley, Museum of Vertebrate Zoology, Evolutionary Genetics Lab		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus			Adriana S. Luz	Molecular	Bowdich, 1825			Muscle		Adriana Luz							Adult								39.052	-27.97							Portugal	Azores	Graciosa Island			4149984	http://www.boldsystems.org/pics/AZB/25_Trachurus_picturatus_3+1590094628.JPG	Lateral			2020	CreativeCommons - Attribution Share-Alike	Ankara University Evlutionary Genetics Laboratory (eGL)	
BZLWC001-06	BZLW6001	338805	USNM:Fish:433370	6001	Smithsonian Institution, National Museum of Natural History		BOLD:AAC0911	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	90363	Caranx ruber			Carole C. Baldwin		Bloch, 1793					itself							A						FAO-31	photo LW`s camera: CB06-1: CBC: beached:	16.8021	-88.0817				1			Belize		Stann Creek District	Dangriga Constituency	Carrie Bow Cay									
DBMF176-10	DBMF-M176	1665400	UMTF03424	KNJ03-01	Universiti Malaysia Terengganu		BOLD:AAB3475	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140191	Turrum	1140192	Turrum coeruleopinnatum										Tun Nurul Aimi													FAO-71		3.787	103.317							Malaysia	Pahang	South China Sea		Kuantan									
DBMF317-10	DBMF-M317	1665541	UMTF03565	TBJ02-01	Universiti Malaysia Terengganu		BOLD:AAB3884	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3569	Parastromateus	11525	Parastromateus niger					Bloch, 1795					Tun Nurul Aimi													FAO-71		5.893	102.477							Malaysia	Kelantan	South China Sea		Tok Bali									
DBMF389-10	DBMF-M389	1665613	UMTF03637	MKS10-04	Universiti Malaysia Terengganu		BOLD:AAB2977	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140185	Platycaranx	1140186	Platycaranx chrysophrys										Tun Nurul Aimi													FAO-71		2.503	112.316							Malaysia	Sarawak	South China Sea		Mukah									
DBMF409-10	DBMF-M409	1665633	UMTF03657	KC02-02	Universiti Malaysia Terengganu		BOLD:AAB3884	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3569	Parastromateus	11525	Parastromateus niger					Bloch, 1795					Tun Nurul Aimi													FAO-71		1.531	110.344							Malaysia	Sarawak	South China Sea		Kuching									
DBMF497-10	DBMF-M497	1720464	UMTF 03745	KDT02-03	Universiti Malaysia Terengganu		BOLD:AAB3884	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3569	Parastromateus	11525	Parastromateus niger					Bloch, 1795					Tun Nurul Aimi													FAO-71		6.901	116.853							Malaysia	Sabah			Kudat									
DBMF694-10	DBMF-M694	1720661	UMTF 03942	TW07-02	Universiti Malaysia Terengganu		BOLD:AAB5772	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3536	Alepes	11592	Alepes djedaba					(Forsskål, 1775)					Tun Nurul Aimi													FAO-71		4.282	117.915							Malaysia	Sabah	Sulawesi Sea		Tawau									
DBMF739-10	DBMF-M739	1720706	UMTF 03987	KKJ01-03	Universiti Malaysia Terengganu		BOLD:ACE9490	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	59221	Uraspis	68587	Uraspis uraspis					(Günther, 1860)					Tun Nurul Aimi													FAO-71		5.983	116.072							Malaysia	Sabah	South China Sea		Kota Kinabalu									
DBMF795-10	DBMF-M795	1720762	UMTF 04043	KKJ12-05	Universiti Malaysia Terengganu		BOLD:AAB3475	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140191	Turrum	1140192	Turrum coeruleopinnatum										Tun Nurul Aimi													FAO-71		5.983	116.072							Malaysia	Sabah	South China Sea		Kota Kinabalu									
DNATR1805-13	TR1805EK	3045522		TR1805EK	Ankara University Biotechnology Institute		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11631	Trachurus trachurus			Emre Keskin		Linnaeus, 1758					Emre Keskin							A								38.9321	35.5689	Coordinates from country centroid						Turkey													
DSLAF316-07	EIIIA6 #3_06	595262		EIIIA6 #3 PR 20122006Di	Research Collection of Allan Connell		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma			Dirk Steinke	BOLD assignment	Bleeker, 1851		unvouchered			Allan D. Connell							i						EIIIA6 #3 PR 20/12/2006Di	Actinopterygii	-30.333	30.75	Gazetteer			12.5			South Africa	KwaZulu-Natal	Ugu		Park Rynie	2759518|2759517	http://www.boldsystems.org/pics/TZSAL/E_III_A6_egg+1447794278.jpg|http://www.boldsystems.org/pics/TZSAL/E_III_A6+1447794290.jpg	Total|Lateral	Egg|Larva	Allan Connell|Allan Connell	2013|2013	CreativeCommons - Attribution Non-Commercial|CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity|South African Institute for Aquatic Biodiversity	|
DSLAG1299-11	ADC11-0284	2065515		EIIIA6 typeA 16.10.2010J #2	Research Collection of Allan Connell		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	203184	Decapterus sp.			Dirk Steinke	BOLD assignment			unvouchered			Allan D. Connell							i						EIIIA6 typeA 16.10.2010J #2	Actinopterygii	-29.867	31.05	Gazetteer						South Africa	KwaZulu-Natal			Durban	2759188|2759189	http://www.boldsystems.org/pics/TZSAL/E_III_A6+1447794290.jpg|http://www.boldsystems.org/pics/TZSAL/E_III_A6_egg+1447794278.jpg	Lateral|Total	Larva|Egg	Allan Connell|Allan Connell	2013|2013	CreativeCommons - Attribution Non-Commercial|CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity|South African Institute for Aquatic Biodiversity	|
